"Subject" "Activity" "Variable" "Value"
8 "LAYING" "tBodyAccJerkMagMEAN" -0.97314748962963
8 "SITTING" "tBodyAccJerkMagMEAN" -0.986061512173913
8 "STANDING" "tBodyAccJerkMagMEAN" -0.984920797777778
8 "WALKING" "tBodyAccJerkMagMEAN" -0.0668322430433333
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" 0.262628490268421
8 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.141494613465854
9 "LAYING" "tBodyAccJerkMagMEAN" -0.9633745492
9 "SITTING" "tBodyAccJerkMagMEAN" -0.964383757
9 "STANDING" "tBodyAccJerkMagMEAN" -0.969524578888889
9 "WALKING" "tBodyAccJerkMagMEAN" -0.203733615519231
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.16237608927619
9 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.440667540204082
10 "LAYING" "tBodyAccJerkMagMEAN" -0.976234435172414
10 "SITTING" "tBodyAccJerkMagMEAN" -0.988054237592593
10 "STANDING" "tBodyAccJerkMagMEAN" -0.965163818409091
10 "WALKING" "tBodyAccJerkMagMEAN" -0.132624992298283
10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" 0.0507010228431579
10 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.262038042446809
11 "LAYING" "tBodyAccJerkMagMEAN" -0.983330628421053
11 "SITTING" "tBodyAccJerkMagMEAN" -0.97935563509434
11 "STANDING" "tBodyAccJerkMagMEAN" -0.989242377234043
11 "WALKING" "tBodyAccJerkMagMEAN" -0.402333202033898
11 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.198206139934783
11 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.509587701296296
12 "LAYING" "tBodyAccJerkMagMEAN" -0.969843834166667
12 "SITTING" "tBodyAccJerkMagMEAN" -0.974734489803922
12 "STANDING" "tBodyAccJerkMagMEAN" -0.968790683278689
12 "WALKING" "tBodyAccJerkMagMEAN" -0.144064922688
12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.107091019565217
12 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.432469300961538
13 "LAYING" "tBodyAccJerkMagMEAN" -0.985467853870968
13 "SITTING" "tBodyAccJerkMagMEAN" -0.989497838979592
13 "STANDING" "tBodyAccJerkMagMEAN" -0.98680002754386
13 "WALKING" "tBodyAccJerkMagMEAN" -0.133205034736842
13 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.127926051502128
13 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.456190454
14 "LAYING" "tBodyAccJerkMagMEAN" -0.972576392941176
14 "SITTING" "tBodyAccJerkMagMEAN" -0.976521006111111
14 "STANDING" "tBodyAccJerkMagMEAN" -0.972965788166667
14 "WALKING" "tBodyAccJerkMagMEAN" -0.377293155084746
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" 0.0353601375466667
14 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.28366383592037
15 "LAYING" "tBodyAccJerkMagMEAN" -0.979890228194444
15 "SITTING" "tBodyAccJerkMagMEAN" -0.986107839152542
15 "STANDING" "tBodyAccJerkMagMEAN" -0.981495125660377
15 "WALKING" "tBodyAccJerkMagMEAN" -0.320129322962963
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.0372666071540476
15 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.316050382083333
16 "LAYING" "tBodyAccJerkMagMEAN" -0.988349656571429
16 "SITTING" "tBodyAccJerkMagMEAN" -0.987472699130435
16 "STANDING" "tBodyAccJerkMagMEAN" -0.989205231794872
16 "WALKING" "tBodyAccJerkMagMEAN" -0.363144483529412
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.165908810808511
16 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.48321905
17 "LAYING" "tBodyAccJerkMagMEAN" -0.981607627887324
17 "SITTING" "tBodyAccJerkMagMEAN" -0.99281471515625
17 "STANDING" "tBodyAccJerkMagMEAN" -0.991742753589744
17 "WALKING" "tBodyAccJerkMagMEAN" -0.301093269180328
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.221631694184783
17 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.357233897916667
18 "LAYING" "tBodyAccJerkMagMEAN" -0.98832154
18 "SITTING" "tBodyAccJerkMagMEAN" -0.989869574561404
18 "STANDING" "tBodyAccJerkMagMEAN" -0.98596529369863
18 "WALKING" "tBodyAccJerkMagMEAN" -0.379269262142857
18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.466516044
18 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.601463948275862
19 "LAYING" "tBodyAccJerkMagMEAN" -0.98478434
19 "SITTING" "tBodyAccJerkMagMEAN" -0.986423976027397
19 "STANDING" "tBodyAccJerkMagMEAN" -0.983068923561644
19 "WALKING" "tBodyAccJerkMagMEAN" 0.109450990201923
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" 0.434490400974359
19 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.114189605875
20 "LAYING" "tBodyAccJerkMagMEAN" -0.984670073823529
20 "SITTING" "tBodyAccJerkMagMEAN" -0.978774578333333
20 "STANDING" "tBodyAccJerkMagMEAN" -0.956624899041096
20 "WALKING" "tBodyAccJerkMagMEAN" -0.0429359302764706
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.0612699838466667
20 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.255611242098039
21 "LAYING" "tBodyAccJerkMagMEAN" -0.982800330555556
21 "SITTING" "tBodyAccJerkMagMEAN" -0.985947225176471
21 "STANDING" "tBodyAccJerkMagMEAN" -0.974765161910112
21 "WALKING" "tBodyAccJerkMagMEAN" -0.148138991523077
21 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.0802241799933333
21 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.355047693617021
22 "LAYING" "tBodyAccJerkMagMEAN" -0.971169779305556
22 "SITTING" "tBodyAccJerkMagMEAN" -0.979303714032258
22 "STANDING" "tBodyAccJerkMagMEAN" -0.975876006507936
22 "WALKING" "tBodyAccJerkMagMEAN" 0.02291996735
22 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.0179784626888889
22 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.0957840344357143
23 "LAYING" "tBodyAccJerkMagMEAN" -0.987010197361111
23 "SITTING" "tBodyAccJerkMagMEAN" -0.982375503382353
23 "STANDING" "tBodyAccJerkMagMEAN" -0.978671485441176
23 "WALKING" "tBodyAccJerkMagMEAN" -0.0670819655881356
23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" 0.112982475627778
23 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.311143885098039
24 "LAYING" "tBodyAccJerkMagMEAN" -0.985529270555556
24 "SITTING" "tBodyAccJerkMagMEAN" -0.985555822352941
24 "STANDING" "tBodyAccJerkMagMEAN" -0.977620953913043
24 "WALKING" "tBodyAccJerkMagMEAN" -0.399722201034483
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.263106944836364
24 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.488487620508475
25 "LAYING" "tBodyAccJerkMagMEAN" -0.962161355890411
25 "SITTING" "tBodyAccJerkMagMEAN" -0.989545142461538
25 "STANDING" "tBodyAccJerkMagMEAN" -0.984647071216216
25 "WALKING" "tBodyAccJerkMagMEAN" -0.538291424594595
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.50048333137931
25 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.679160843538462
26 "LAYING" "tBodyAccJerkMagMEAN" -0.989970604210526
26 "SITTING" "tBodyAccJerkMagMEAN" -0.990898435769231
26 "STANDING" "tBodyAccJerkMagMEAN" -0.986985213648649
26 "WALKING" "tBodyAccJerkMagMEAN" -0.290758024915254
26 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.1488562664
26 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.404463896363636
27 "LAYING" "tBodyAccJerkMagMEAN" -0.988372773648649
27 "SITTING" "tBodyAccJerkMagMEAN" -0.989467178285714
27 "STANDING" "tBodyAccJerkMagMEAN" -0.985347620125
27 "WALKING" "tBodyAccJerkMagMEAN" -0.230500549298246
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.115421210625
27 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.479067422156863
28 "LAYING" "tBodyAccJerkMagMEAN" -0.978455341875
28 "SITTING" "tBodyAccJerkMagMEAN" -0.973274366805556
28 "STANDING" "tBodyAccJerkMagMEAN" -0.959551987468354
28 "WALKING" "tBodyAccJerkMagMEAN" -0.299223359444444
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.0707560279130435
28 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.388086248235294
29 "LAYING" "tBodyAccJerkMagMEAN" -0.992725367826087
29 "SITTING" "tBodyAccJerkMagMEAN" -0.990719807666667
29 "STANDING" "tBodyAccJerkMagMEAN" -0.990785419538462
29 "WALKING" "tBodyAccJerkMagMEAN" -0.240231677415094
29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.138637624454167
29 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.344324833061224
30 "LAYING" "tBodyAccJerkMagMEAN" -0.97923282
30 "SITTING" "tBodyAccJerkMagMEAN" -0.987799055645161
30 "STANDING" "tBodyAccJerkMagMEAN" -0.971225190169491
30 "WALKING" "tBodyAccJerkMagMEAN" -0.352111713846154
30 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagMEAN" -0.293738801622581
30 "WALKING_UPSTAIRS" "tBodyAccJerkMagMEAN" -0.596600099538461
1 "LAYING" "tBodyGyroMagMEAN" -0.874759548
1 "SITTING" "tBodyGyroMagMEAN" -0.93089249
1 "STANDING" "tBodyGyroMagMEAN" -0.976493792830189
1 "WALKING" "tBodyGyroMagMEAN" -0.160979552536842
1 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.0757412543673469
1 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.126735589969811
2 "LAYING" "tBodyGyroMagMEAN" -0.950011569583333
2 "SITTING" "tBodyGyroMagMEAN" -0.946035087173913
2 "STANDING" "tBodyGyroMagMEAN" -0.963466341851852
2 "WALKING" "tBodyGyroMagMEAN" -0.446549092881356
2 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.162188586930426
2 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.219713472958333
3 "LAYING" "tBodyGyroMagMEAN" -0.951564751451613
3 "SITTING" "tBodyGyroMagMEAN" -0.919354372307692
3 "STANDING" "tBodyGyroMagMEAN" -0.892089349344262
3 "WALKING" "tBodyGyroMagMEAN" -0.466411754137931
3 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.215294501244898
3 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.347321812220339
4 "LAYING" "tBodyGyroMagMEAN" -0.930236462592593
4 "SITTING" "tBodyGyroMagMEAN" -0.9260633138
4 "STANDING" "tBodyGyroMagMEAN" -0.900982100535714
4 "WALKING" "tBodyGyroMagMEAN" -0.49779220106
4 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.3466062928
4 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.299779407884615
5 "LAYING" "tBodyGyroMagMEAN" -0.946938300576923
5 "SITTING" "tBodyGyroMagMEAN" -0.934301646590909
5 "STANDING" "tBodyGyroMagMEAN" -0.900671630714286
5 "WALKING" "tBodyGyroMagMEAN" -0.355933083571429
5 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.218029835319149
5 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.235516929306383
6 "LAYING" "tBodyGyroMagMEAN" -0.908980174736842
6 "SITTING" "tBodyGyroMagMEAN" -0.932703812181818
6 "STANDING" "tBodyGyroMagMEAN" -0.939404744385965
6 "WALKING" "tBodyGyroMagMEAN" -0.281207841122807
6 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.0142677821595833
6 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.12912124415098
7 "LAYING" "tBodyGyroMagMEAN" -0.915793634807692
7 "SITTING" "tBodyGyroMagMEAN" -0.897870535
7 "STANDING" "tBodyGyroMagMEAN" -0.943425564528302
7 "WALKING" "tBodyGyroMagMEAN" -0.305959351403509
7 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.18874081887234
7 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.239099165627451
8 "LAYING" "tBodyGyroMagMEAN" -0.924253348518518
8 "SITTING" "tBodyGyroMagMEAN" -0.93268224326087
8 "STANDING" "tBodyGyroMagMEAN" -0.952848496851852
8 "WALKING" "tBodyGyroMagMEAN" -0.00310243820125
8 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.0993429744078947
8 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" 0.166447991
9 "LAYING" "tBodyGyroMagMEAN" -0.9071250998
9 "SITTING" "tBodyGyroMagMEAN" -0.9032355368
9 "STANDING" "tBodyGyroMagMEAN" -0.921030223111111
9 "WALKING" "tBodyGyroMagMEAN" -0.294542266826923
9 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.168921400633333
9 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.0833234490061224
10 "LAYING" "tBodyGyroMagMEAN" -0.937590998793103
10 "SITTING" "tBodyGyroMagMEAN" -0.944202043703704
10 "STANDING" "tBodyGyroMagMEAN" -0.929787259772727
10 "WALKING" "tBodyGyroMagMEAN" -0.156458730358491
10 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.0238468037578947
10 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" 0.0438573846851064
11 "LAYING" "tBodyGyroMagMEAN" -0.952523752105263
11 "SITTING" "tBodyGyroMagMEAN" -0.951884472075472
11 "STANDING" "tBodyGyroMagMEAN" -0.979978011489362
11 "WALKING" "tBodyGyroMagMEAN" -0.421801673559322
11 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.19788336026087
11 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.255048336944444
12 "LAYING" "tBodyGyroMagMEAN" -0.9308405935
12 "SITTING" "tBodyGyroMagMEAN" -0.941907240784314
12 "STANDING" "tBodyGyroMagMEAN" -0.888101372786885
12 "WALKING" "tBodyGyroMagMEAN" -0.35593036512
12 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.213351510686957
12 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.316561585961538
13 "LAYING" "tBodyGyroMagMEAN" -0.944303111935484
13 "SITTING" "tBodyGyroMagMEAN" -0.951142644081633
13 "STANDING" "tBodyGyroMagMEAN" -0.95782537245614
13 "WALKING" "tBodyGyroMagMEAN" -0.218669558421053
13 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.102114480531915
13 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.237182958116364
14 "LAYING" "tBodyGyroMagMEAN" -0.904665418431373
14 "SITTING" "tBodyGyroMagMEAN" -0.942756369259259
14 "STANDING" "tBodyGyroMagMEAN" -0.943530016833333
14 "WALKING" "tBodyGyroMagMEAN" -0.137208741864407
14 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.166340011842444
14 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" 0.365779419444444
15 "LAYING" "tBodyGyroMagMEAN" -0.944605127222222
15 "SITTING" "tBodyGyroMagMEAN" -0.957331628305085
15 "STANDING" "tBodyGyroMagMEAN" -0.946961381132076
15 "WALKING" "tBodyGyroMagMEAN" -0.243711124444444
15 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.121686320740476
15 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.201217274
16 "LAYING" "tBodyGyroMagMEAN" -0.951777099571429
16 "SITTING" "tBodyGyroMagMEAN" -0.946417382463768
16 "STANDING" "tBodyGyroMagMEAN" -0.972528178205128
16 "WALKING" "tBodyGyroMagMEAN" -0.485931932745098
16 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.309820427234043
16 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.308260568039216
17 "LAYING" "tBodyGyroMagMEAN" -0.960733121690141
17 "SITTING" "tBodyGyroMagMEAN" -0.967177744375
17 "STANDING" "tBodyGyroMagMEAN" -0.978184576538462
17 "WALKING" "tBodyGyroMagMEAN" -0.335009836885246
17 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.232641763307609
17 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.235191249091667
18 "LAYING" "tBodyGyroMagMEAN" -0.980740846769231
18 "SITTING" "tBodyGyroMagMEAN" -0.977634992105263
18 "STANDING" "tBodyGyroMagMEAN" -0.963006793150685
18 "WALKING" "tBodyGyroMagMEAN" -0.500471147857143
18 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.381022814727273
18 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.3691086
19 "LAYING" "tBodyGyroMagMEAN" -0.953263432771084
19 "SITTING" "tBodyGyroMagMEAN" -0.942229043835616
19 "STANDING" "tBodyGyroMagMEAN" -0.94174504109589
19 "WALKING" "tBodyGyroMagMEAN" 0.100045071430769
19 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.418004608615385
19 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.06161577145
20 "LAYING" "tBodyGyroMagMEAN" -0.9604473725
20 "SITTING" "tBodyGyroMagMEAN" -0.939574435606061
20 "STANDING" "tBodyGyroMagMEAN" -0.883675028630137
20 "WALKING" "tBodyGyroMagMEAN" 0.0686275147882353
20 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.0938419436933333
20 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" 0.0223302538235294
21 "LAYING" "tBodyGyroMagMEAN" -0.949278890222222
21 "SITTING" "tBodyGyroMagMEAN" -0.964971113764706
21 "STANDING" "tBodyGyroMagMEAN" -0.949837151797753
21 "WALKING" "tBodyGyroMagMEAN" -0.284775644807692
21 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.184850019535556
21 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.168982721146809
22 "LAYING" "tBodyGyroMagMEAN" -0.926616373333333
22 "SITTING" "tBodyGyroMagMEAN" -0.942077432741935
22 "STANDING" "tBodyGyroMagMEAN" -0.931624303968254
22 "WALKING" "tBodyGyroMagMEAN" -0.210608043717391
22 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.161333309783333
22 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.1280319236
23 "LAYING" "tBodyGyroMagMEAN" -0.949418000972222
23 "SITTING" "tBodyGyroMagMEAN" -0.936593426911765
23 "STANDING" "tBodyGyroMagMEAN" -0.938430293382353
23 "WALKING" "tBodyGyroMagMEAN" -0.0120968259523729
23 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" 0.0390915481555556
23 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.156527148792745
24 "LAYING" "tBodyGyroMagMEAN" -0.953791512638889
24 "SITTING" "tBodyGyroMagMEAN" -0.964633252352941
24 "STANDING" "tBodyGyroMagMEAN" -0.954518594057971
24 "WALKING" "tBodyGyroMagMEAN" -0.403064156896552
24 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.304965806363636
24 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.33443583979661
25 "LAYING" "tBodyGyroMagMEAN" -0.809688545342466
25 "SITTING" "tBodyGyroMagMEAN" -0.966568718615385
25 "STANDING" "tBodyGyroMagMEAN" -0.967077442837838
25 "WALKING" "tBodyGyroMagMEAN" -0.394362401351351
25 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.216082565601724
25 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.3186346998
26 "LAYING" "tBodyGyroMagMEAN" -0.951863594736842
26 "SITTING" "tBodyGyroMagMEAN" -0.954052945897436
26 "STANDING" "tBodyGyroMagMEAN" -0.968673955540541
26 "WALKING" "tBodyGyroMagMEAN" -0.392092024067797
26 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.23531462282
26 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.344427047636364
27 "LAYING" "tBodyGyroMagMEAN" -0.966917594459459
27 "SITTING" "tBodyGyroMagMEAN" -0.963565474
27 "STANDING" "tBodyGyroMagMEAN" -0.968702956625
27 "WALKING" "tBodyGyroMagMEAN" -0.396638753684211
27 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.164783206536364
27 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.286145719598039
28 "LAYING" "tBodyGyroMagMEAN" -0.93710692125
28 "SITTING" "tBodyGyroMagMEAN" -0.955175567083333
28 "STANDING" "tBodyGyroMagMEAN" -0.894242469620253
28 "WALKING" "tBodyGyroMagMEAN" -0.310775945814815
28 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.068246324026087
28 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.263415282690196
29 "LAYING" "tBodyGyroMagMEAN" -0.971923623043478
29 "SITTING" "tBodyGyroMagMEAN" -0.962377332166667
29 "STANDING" "tBodyGyroMagMEAN" -0.980657340461539
29 "WALKING" "tBodyGyroMagMEAN" -0.28057326754717
29 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.122968108816667
29 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" 0.0439627677608163
30 "LAYING" "tBodyGyroMagMEAN" -0.962284921142857
30 "SITTING" "tBodyGyroMagMEAN" -0.955847323870968
30 "STANDING" "tBodyGyroMagMEAN" -0.913890564915254
30 "WALKING" "tBodyGyroMagMEAN" -0.0229640797463077
30 "WALKING_DOWNSTAIRS" "tBodyGyroMagMEAN" -0.095537320533871
30 "WALKING_UPSTAIRS" "tBodyGyroMagMEAN" -0.113608367276923
1 "LAYING" "tBodyGyroJerkMagMEAN" -0.96346103
1 "SITTING" "tBodyGyroJerkMagMEAN" -0.991976341276596
1 "STANDING" "tBodyGyroJerkMagMEAN" -0.994966790566038
1 "WALKING" "tBodyGyroJerkMagMEAN" -0.298703679084211
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.295463843346939
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.59488286509434
2 "LAYING" "tBodyGyroJerkMagMEAN" -0.991767074166667
2 "SITTING" "tBodyGyroJerkMagMEAN" -0.991081493913043
2 "STANDING" "tBodyGyroJerkMagMEAN" -0.983951904259259
2 "WALKING" "tBodyGyroJerkMagMEAN" -0.547911950338983
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.410872671489362
2 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.572816438541667
3 "LAYING" "tBodyGyroJerkMagMEAN" -0.98671362516129
3 "SITTING" "tBodyGyroJerkMagMEAN" -0.977998051923077
3 "STANDING" "tBodyGyroJerkMagMEAN" -0.962339339672131
3 "WALKING" "tBodyGyroJerkMagMEAN" -0.566135217931034
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.508567577142857
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.658861401355932
4 "LAYING" "tBodyGyroJerkMagMEAN" -0.985068502037037
4 "SITTING" "tBodyGyroJerkMagMEAN" -0.9804904618
4 "STANDING" "tBodyGyroJerkMagMEAN" -0.967614073928571
4 "WALKING" "tBodyGyroJerkMagMEAN" -0.6813040365
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.592843014888889
4 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.686978374423077
5 "LAYING" "tBodyGyroJerkMagMEAN" -0.9864194225
5 "SITTING" "tBodyGyroJerkMagMEAN" -0.973848287045455
5 "STANDING" "tBodyGyroJerkMagMEAN" -0.958405900892857
5 "WALKING" "tBodyGyroJerkMagMEAN" -0.444532485357143
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.39719562106383
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.47348816787234
6 "LAYING" "tBodyGyroJerkMagMEAN" -0.955645738245614
6 "SITTING" "tBodyGyroJerkMagMEAN" -0.962929227818182
6 "STANDING" "tBodyGyroJerkMagMEAN" -0.963406222982456
6 "WALKING" "tBodyGyroJerkMagMEAN" -0.321290483140351
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.0829366854166667
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.342895367921569
7 "LAYING" "tBodyGyroJerkMagMEAN" -0.983008829038462
7 "SITTING" "tBodyGyroJerkMagMEAN" -0.981665122291667
7 "STANDING" "tBodyGyroJerkMagMEAN" -0.977377083018868
7 "WALKING" "tBodyGyroJerkMagMEAN" -0.300022779964912
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.399229959148936
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.661969771960784
8 "LAYING" "tBodyGyroJerkMagMEAN" -0.978438191296296
8 "SITTING" "tBodyGyroJerkMagMEAN" -0.991807428043478
8 "STANDING" "tBodyGyroJerkMagMEAN" -0.987580587777778
8 "WALKING" "tBodyGyroJerkMagMEAN" -0.339129269583333
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.126189142894737
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.400664014146341
9 "LAYING" "tBodyGyroJerkMagMEAN" -0.964524819
9 "SITTING" "tBodyGyroJerkMagMEAN" -0.9733641366
9 "STANDING" "tBodyGyroJerkMagMEAN" -0.969824044222222
9 "WALKING" "tBodyGyroJerkMagMEAN" -0.510253995769231
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.469028434047619
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.672840561836735
10 "LAYING" "tBodyGyroJerkMagMEAN" -0.970830848965517
10 "SITTING" "tBodyGyroJerkMagMEAN" -0.993707487592593
10 "STANDING" "tBodyGyroJerkMagMEAN" -0.971637661590909
10 "WALKING" "tBodyGyroJerkMagMEAN" -0.440363636603774
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.401854311315789
10 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMEAN" -0.523462968510638
11 "LAYING" "tBodyGyroJerkMagMEAN" -0.990641248245614
11 "SITTING" "tBodyGyroJerkMagMEAN" -0.989519031132076
11 "STANDING" "tBodyGyroJerkMagMEAN" -0.993428183617021
11 "WALKING" "tBodyGyroJerkMagMEAN" -0.63073270559322
11 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMEAN" -0.599294760652174
